Region,Country,Year,Age,Gender,Literacy rate
Latin America and the Caribbean,Chile,2017,15-24,male,0.9900582
Latin America and the Caribbean,Chile,2017,15-24,total,0.9900866
Latin America and the Caribbean,Chile,2017,25-64,female,0.9735503
Latin America and the Caribbean,Chile,2017,25-64,male,0.9710371999999999
Latin America and the Caribbean,Chile,2017,25-64,total,0.9723826
Latin America and the Caribbean,Chile,2017,65+,female,0.902231
Latin America and the Caribbean,Chile,2017,65+,male,0.9061794999999999
Latin America and the Caribbean,Chile,2017,65+,total,0.9039109999999999
Latin America and the Caribbean,Colombia,2010,15+,female,0.9348679
Latin America and the Caribbean,Colombia,2010,15+,male,0.9325019
Latin America and the Caribbean,Colombia,2010,15+,total,0.9337233
Latin America and the Caribbean,Colombia,2010,15-24,female,0.985172
Latin America and the Caribbean,Colombia,2010,15-24,male,0.9768272
Latin America and the Caribbean,Colombia,2010,15-24,total,0.9809842000000001
Latin America and the Caribbean,Colombia,2010,25-64,female,0.9440080000000001
Latin America and the Caribbean,Colombia,2010,25-64,male,0.9363615
Latin America and the Caribbean,Colombia,2010,25-64,total,0.9403301999999999
Latin America and the Caribbean,Colombia,2010,65+,female,0.7535156999999999
Latin America and the Caribbean,Colombia,2010,65+,male,0.7744049
Latin America and the Caribbean,Colombia,2010,65+,total,0.7630098
Latin America and the Caribbean,Colombia,2011,15+,female,0.9366713
Latin America and the Caribbean,Colombia,2011,15+,male,0.9348826
Latin America and the Caribbean,Colombia,2011,15+,total,0.9358053
Latin America and the Caribbean,Colombia,2011,15-24,female,0.9872434
Latin America and the Caribbean,Colombia,2011,15-24,male,0.9776047
Latin America and the Caribbean,Colombia,2011,15-24,total,0.9823938
Latin America and the Caribbean,Colombia,2011,25-64,female,0.9437653
Latin America and the Caribbean,Colombia,2011,25-64,male,0.9379777
Latin America and the Caribbean,Colombia,2011,25-64,total,0.9409822
Latin America and the Caribbean,Colombia,2011,65+,female,0.7724554
Latin America and the Caribbean,Colombia,2011,65+,male,0.7918657
Latin America and the Caribbean,Colombia,2011,65+,total,0.7813191
Latin America and the Caribbean,Colombia,2014,15+,female,0.9448466000000001
Latin America and the Caribbean,Colombia,2014,15+,male,0.938674
Latin America and the Caribbean,Colombia,2014,15+,total,0.9418625
Latin America and the Caribbean,Colombia,2014,15-24,female,0.9897284999999999
Latin America and the Caribbean,Colombia,2014,15-24,male,0.9810671000000001
Latin America and the Caribbean,Colombia,2014,15-24,total,0.9854094999999999
Latin America and the Caribbean,Colombia,2014,25-64,female,0.9538394
Latin America and the Caribbean,Colombia,2014,25-64,male,0.9429189
Latin America and the Caribbean,Colombia,2014,25-64,total,0.9485678
Latin America and the Caribbean,Colombia,2014,65+,female,0.7960458
Latin America and the Caribbean,Colombia,2014,65+,male,0.8017620999999999
Latin America and the Caribbean,Colombia,2014,65+,total,0.7986329000000001
Latin America and the Caribbean,Colombia,2015,15+,female,0.9441582
Latin America and the Caribbean,Colombia,2015,15+,male,0.9406317
Latin America and the Caribbean,Colombia,2015,15+,total,0.9424505000000001
Latin America and the Caribbean,Colombia,2015,15-24,female,0.9891534
Latin America and the Caribbean,Colombia,2015,15-24,male,0.9815518
Latin America and the Caribbean,Colombia,2015,15-24,total,0.9853472999999999
Latin America and the Caribbean,Colombia,2015,25-64,female,0.953262
Latin America and the Caribbean,Colombia,2015,25-64,male,0.9454587
Latin America and the Caribbean,Colombia,2015,25-64,total,0.9494909
Latin America and the Caribbean,Colombia,2015,65+,female,0.7989859
Latin America and the Caribbean,Colombia,2015,65+,male,0.8073869
Latin America and the Caribbean,Colombia,2015,65+,total,0.8027943999999999
Latin America and the Caribbean,Colombia,2016,15+,female,0.9489022
Latin America and the Caribbean,Colombia,2016,15+,male,0.9440228
Latin America and the Caribbean,Colombia,2016,15+,total,0.9465385000000001
Latin America and the Caribbean,Colombia,2016,15-24,female,0.9902527000000001
Latin America and the Caribbean,Colombia,2016,15-24,male,0.9831204
Latin America and the Caribbean,Colombia,2016,15-24,total,0.9866831
Latin America and the Caribbean,Colombia,2016,25-64,female,0.9586376
Latin America and the Caribbean,Colombia,2016,25-64,male,0.9499744
Latin America and the Caribbean,Colombia,2016,25-64,total,0.9544443
Latin America and the Caribbean,Colombia,2016,65+,female,0.814384
Latin America and the Caribbean,Colombia,2016,65+,male,0.8141107
Latin America and the Caribbean,Colombia,2016,65+,total,0.8142604
Latin America and the Caribbean,Colombia,2018,15+,female,0.9531892000000001
Latin America and the Caribbean,Colombia,2018,15+,male,0.9485183
Latin America and the Caribbean,Colombia,2018,15+,total,0.9509251000000001
Latin America and the Caribbean,Colombia,2018,15-24,female,0.9906959999999999
Latin America and the Caribbean,Colombia,2018,15-24,male,0.9863383
Latin America and the Caribbean,Colombia,2018,15-24,total,0.9885165
Latin America and the Caribbean,Colombia,2018,25-64,female,0.9629664
Latin America and the Caribbean,Colombia,2018,25-64,male,0.953248
Latin America and the Caribbean,Colombia,2018,25-64,total,0.9582487000000001
Latin America and the Caribbean,Colombia,2018,65+,female,0.8321377
Latin America and the Caribbean,Colombia,2018,65+,male,0.8344235000000001
Latin America and the Caribbean,Colombia,2018,65+,total,0.8331654000000001
Latin America and the Caribbean,Costa Rica,2011,15+,female,0.9750041
Latin America and the Caribbean,Costa Rica,2011,15+,male,0.9730633000000001
Latin America and the Caribbean,Costa Rica,2011,15+,total,0.9740658000000001
Latin America and the Caribbean,Costa Rica,2011,15-24,female,0.9925812
Latin America and the Caribbean,Costa Rica,2011,15-24,male,0.9900768
Latin America and the Caribbean,Costa Rica,2011,15-24,total,0.991337
Latin America and the Caribbean,Costa Rica,2011,25-64,female,0.9791092
Latin America and the Caribbean,Costa Rica,2011,25-64,male,0.9763539
Latin America and the Caribbean,Costa Rica,2011,25-64,total,0.9777836999999999
Latin America and the Caribbean,Costa Rica,2011,65+,female,0.9048849
Latin America and the Caribbean,Costa Rica,2011,65+,male,0.9024373
Latin America and the Caribbean,Costa Rica,2011,65+,total,0.9037476999999999
Latin America and the Caribbean,Costa Rica,2018,15+,female,0.9792443
Latin America and the Caribbean,Costa Rica,2018,15+,male,0.9780235
Latin America and the Caribbean,Costa Rica,2018,15+,total,0.9786379
Latin America and the Caribbean,Costa Rica,2018,15-24,female,0.9953
Latin America and the Caribbean,Costa Rica,2018,15-24,male,0.9934000000000001
Latin America and the Caribbean,Costa Rica,2018,15-24,total,0.9943000000000001
Latin America and the Caribbean,Costa Rica,2018,25-64,female,0.9836962
Latin America and the Caribbean,Costa Rica,2018,25-64,male,0.9806695000000001
Latin America and the Caribbean,Costa Rica,2018,25-64,total,0.9821873999999999
Latin America and the Caribbean,Costa Rica,2018,65+,female,0.9317865999999999
Latin America and the Caribbean,Costa Rica,2018,65+,male,0.9342463
Latin America and the Caribbean,Costa Rica,2018,65+,total,0.9329294
Latin America and the Caribbean,Cuba,2012,15+,female,0.9979988
Latin America and the Caribbean,Cuba,2012,15+,male,0.9970606
Latin America and the Caribbean,Cuba,2012,15+,total,0.9975253
Latin America and the Caribbean,Cuba,2012,15-24,female,0.9989520000000001
Latin America and the Caribbean,Cuba,2012,15-24,male,0.9985527000000001
Latin America and the Caribbean,Cuba,2012,15-24,total,0.9987465
Latin America and the Caribbean,Cuba,2012,25-64,female,0.9976695
Latin America and the Caribbean,Cuba,2012,25-64,male,0.9973645999999999
Latin America and the Caribbean,Cuba,2012,25-64,total,0.9975175000000001
Latin America and the Caribbean,Cuba,2012,65+,female,0.9917304
Latin America and the Caribbean,Cuba,2012,65+,male,0.9915391
Latin America and the Caribbean,Cuba,2012,65+,total,0.9916398
Latin America and the Caribbean,Dominican Republic,2010,15+,female,0.896973
Latin America and the Caribbean,Dominican Republic,2010,15+,male,0.8937704
Latin America and the Caribbean,Dominican Republic,2010,15+,total,0.8953873
Latin America and the Caribbean,Dominican Republic,2010,15-24,female,0.9788349
Latin America and the Caribbean,Dominican Republic,2010,15-24,male,0.957753
Latin America and the Caribbean,Dominican Republic,2010,15-24,total,0.9680575
Latin America and the Caribbean,Dominican Republic,2010,25-64,female,0.8979643
Latin America and the Caribbean,Dominican Republic,2010,25-64,male,0.8902308999999999
Latin America and the Caribbean,Dominican Republic,2010,25-64,total,0.8941792
Latin America and the Caribbean,Dominican Republic,2010,65+,female,0.6737462
Latin America and the Caribbean,Dominican Republic,2010,65+,male,0.7269156
Latin America and the Caribbean,Dominican Republic,2010,65+,total,0.6995193000000001
Latin America and the Caribbean,Dominican Republic,2011,15+,female,0.9022557
Latin America and the Caribbean,Dominican Republic,2011,15+,male,0.8998501
Latin America and the Caribbean,Dominican Republic,2011,15+,total,0.9010638
Latin America and the Caribbean,Dominican Republic,2011,15-24,female,0.9805375
Latin America and the Caribbean,Dominican Republic,2011,15-24,male,0.9609187
Latin America and the Caribbean,Dominican Republic,2011,15-24,total,0.9704205
Latin America and the Caribbean,Dominican Republic,2011,25-64,female,0.9036382000000001
Latin America and the Caribbean,Dominican Republic,2011,25-64,male,0.8939619999999999
Latin America and the Caribbean,Dominican Republic,2011,25-64,total,0.8989032
Latin America and the Caribbean,Dominican Republic,2011,65+,female,0.6959548
Latin America and the Caribbean,Dominican Republic,2011,65+,male,0.7546495
Latin America and the Caribbean,Dominican Republic,2011,65+,total,0.7239173999999999
Latin America and the Caribbean,Dominican Republic,2012,15+,female,0.9022417
Latin America and the Caribbean,Dominican Republic,2012,15+,male,0.9008482
Latin America and the Caribbean,Dominican Republic,2012,15+,total,0.9015518
Latin America and the Caribbean,Dominican Republic,2012,15-24,female,0.9776923
Latin America and the Caribbean,Dominican Republic,2012,15-24,male,0.9632187000000001
Latin America and the Caribbean,Dominican Republic,2012,15-24,total,0.9702388999999999
Latin America and the Caribbean,Dominican Republic,2012,25-64,female,0.9029891000000001
Latin America and the Caribbean,Dominican Republic,2012,25-64,male,0.8978229
Latin America and the Caribbean,Dominican Republic,2012,25-64,total,0.9004631000000001
Latin America and the Caribbean,Dominican Republic,2012,65+,female,0.7157846999999999
Latin America and the Caribbean,Dominican Republic,2012,65+,male,0.7461394
Latin America and the Caribbean,Dominican Republic,2012,65+,total,0.730357
Latin America and the Caribbean,Dominican Republic,2013,15+,female,0.9125051000000001
Latin America and the Caribbean,Dominican Republic,2013,15+,male,0.9045812999999999
Latin America and the Caribbean,Dominican Republic,2013,15+,total,0.9085814999999999
Latin America and the Caribbean,Dominican Republic,2013,15-24,female,0.9825252
Latin America and the Caribbean,Dominican Republic,2013,15-24,male,0.9676269999999999
Latin America and the Caribbean,Dominican Republic,2013,15-24,total,0.9747243
Latin America and the Caribbean,Dominican Republic,2013,25-64,female,0.913308
Latin America and the Caribbean,Dominican Republic,2013,25-64,male,0.8965426999999999
Latin America and the Caribbean,Dominican Republic,2013,25-64,total,0.9051591999999999
Latin America and the Caribbean,Dominican Republic,2013,65+,female,0.7478865
Latin America and the Caribbean,Dominican Republic,2013,65+,male,0.776458
Latin America and the Caribbean,Dominican Republic,2013,65+,total,0.7614693
Latin America and the Caribbean,Dominican Republic,2014,15+,female,0.9214779
Latin America and the Caribbean,Dominican Republic,2014,15+,male,0.913716
Latin America and the Caribbean,Dominican Republic,2014,15+,total,0.9176376
Latin America and the Caribbean,Dominican Republic,2014,15-24,female,0.9804480999999999
Latin America and the Caribbean,Dominican Republic,2014,15-24,male,0.9735356000000001
Latin America and the Caribbean,Dominican Republic,2014,15-24,total,0.9768853
Latin America and the Caribbean,Dominican Republic,2014,25-64,female,0.9256597
Latin America and the Caribbean,Dominican Republic,2014,25-64,male,0.9070585
Latin America and the Caribbean,Dominican Republic,2014,25-64,total,0.9165365
Latin America and the Caribbean,Dominican Republic,2014,65+,female,0.7761442
Latin America and the Caribbean,Dominican Republic,2014,65+,male,0.8014107
Latin America and the Caribbean,Dominican Republic,2014,65+,total,0.7880389999999999
Latin America and the Caribbean,Dominican Republic,2015,15+,female,0.9232106
Latin America and the Caribbean,Dominican Republic,2015,15+,male,0.9165071
Latin America and the Caribbean,Dominican Republic,2015,15+,total,0.9199120999999999
Latin America and the Caribbean,Dominican Republic,2015,15-24,female,0.9803095999999999
Latin America and the Caribbean,Dominican Republic,2015,15-24,male,0.9722539
Latin America and the Caribbean,Dominican Republic,2015,15-24,total,0.9761405999999999
Latin America and the Caribbean,Dominican Republic,2015,25-64,female,0.929819
Latin America and the Caribbean,Dominican Republic,2015,25-64,male,0.9126626
Latin America and the Caribbean,Dominican Republic,2015,25-64,total,0.9214915
Latin America and the Caribbean,Dominican Republic,2015,65+,female,0.7715816
Latin America and the Caribbean,Dominican Republic,2015,65+,male,0.7979170000000001
Latin America and the Caribbean,Dominican Republic,2015,65+,total,0.7839423
Latin America and the Caribbean,Dominican Republic,2016,15+,female,0.9376412999999999
Latin America and the Caribbean,Dominican Republic,2016,15+,male,0.937936
Latin America and the Caribbean,Dominican Republic,2016,15+,total,0.9377846
Latin America and the Caribbean,Dominican Republic,2016,15-24,female,0.9886737
Latin America and the Caribbean,Dominican Republic,2016,15-24,male,0.9881259
Latin America and the Caribbean,Dominican Republic,2016,15-24,total,0.9883941
Latin America and the Caribbean,Dominican Republic,2016,25-64,female,0.9469920000000001
Latin America and the Caribbean,Dominican Republic,2016,25-64,male,0.9368262
Latin America and the Caribbean,Dominican Republic,2016,25-64,total,0.9421155
Latin America and the Caribbean,Dominican Republic,2016,65+,female,0.7800718999999999
Latin America and the Caribbean,Dominican Republic,2016,65+,male,0.8188348999999999
Latin America and the Caribbean,Dominican Republic,2016,65+,total,0.7982159
